"Location_Y_Step250","Location_X_Step250","Location","Hour","average_ParticipantsAtLocation","average_UpdateCount_AtHome","average_UpdateCount_AtRecreation","average_UpdateCount_AtRestaurant","average_UpdateCount_Transport","average_TotalUpdates"
"1250","-1500","-1500,1250","10","1.5","0","0","0","1.5","1.5"
"5500","-1500","-1500,5500","10","3.6666666666666665","22","0","0","2","24"
"2000","-1250","-1250,2000","10","3.5","20","0","0","1.5","21.5"
"4000","-1000","-1000,4000","10","1","0","0","0","1","1"
"6750","-2500","-2500,6750","10","2.75","10.25","0","0","2","12.25"
"5250","1750","1750,5250","10","4.333333333333333","41","0","0","1.3333333333333335","42.333333333333336"
"2250","500","500,2250","10","2","7","0","0","1.5","8.5"
"4500","-2250","-2250,4500","10","2.6666666666666665","6.333333333333334","0","0","2.3333333333333335","8.666666666666666"
"1500","-1500","-1500,1500","10","5","0","0","0","5.666666666666667","5.666666666666667"
"6500","-4250","-4250,6500","10","1.6666666666666667","4.333333333333334","0","0","1","5.333333333333334"
"6000","-1250","-1250,6000","10","2","0.5","0","0","2.75","3.25"
"5250","2000","2000,5250","10","2.6666666666666665","9","0","0","2","11"
"6250","-1750","-1750,6250","10","5.25","38.25","0","0","3","41.25"
"2500","-1750","-1750,2500","10","1","8.333333333333334","0","0","0.33333333333333337","8.666666666666666"
"2000","-1500","-1500,2000","10","2","8.666666666666668","0","0","1.3333333333333333","10"
"500","1000","1000,500","10","1","0.5","0","0","1","1.5"
"500","1250","1250,500","10","1","0.5","0","0","1.5","2"
"3500","-1500","-1500,3500","10","1","1","0","0","0","1"
"4250","2250","2250,4250","10","1","0","0","0","1","1"
"7750","-3250","-3250,7750","10","3.3333333333333335","29","0","0","1","30"
"5500","-1500","-1500,5500","11","2.666666666666667","21","0","0","1","22"
"2000","-1250","-1250,2000","11","2","12.666666666666668","0","0","1","13.666666666666668"
"250","1000","1000,250","10","1","12","0","0","0","12"
"5250","1750","1750,5250","11","5.333333333333333","39.666666666666664","0","0","3.3333333333333335","43"
"5250","0","0,5250","10","4.333333333333333","26","0","0","2.3333333333333335","28.333333333333332"
"4750","2000","2000,4750","10","1.7142857142857142","3.571428571428571","0","0","0","16.714285714285715"
"3500","1750","1750,3500","10","2.3333333333333335","20.666666666666668","0","0","0.33333333333333337","21"
"5000","2000","2000,5000","10","2","12.333333333333334","0","0","1","13.333333333333334"
"1500","-1750","-1750,1500","11","1.5","0","0","0","1.5","1.5"
"7500","-3250","-3250,7500","10","2.6666666666666665","20.333333333333332","0","0","1.6666666666666667","22"
"1500","1250","1250,1500","10","1.6666666666666667","16.333333333333332","0","0","0.33333333333333337","16.666666666666668"
"1500","-500","-500,1500","10","1.5","12","0","0","0.5","12.5"
"5000","2250","2250,5000","11","6","21.333333333333332","0","0","4","25.333333333333332"
"7750","-3250","-3250,7750","11","5.333333333333333","28","0","0","4","32"
"500","750","750,500","10","1.5","0","0","0","1.5","1.5"
"4500","1500","1500,4500","11","11","0","0","0","11.333333333333334","11.333333333333334"
"750","1000","1000,750","10","1.5","18","0","0","0","18"
"250","1000","1000,250","11","1","8.333333333333334","0","0","0","8.333333333333334"
"5250","2250","2250,5250","10","3","4.666666666666666","0","0","3","7.666666666666666"
"5250","2500","2500,5250","10","1.6666666666666667","8.333333333333334","0","0","1","9.333333333333334"
"5250","0","0,5250","11","6.333333333333333","28.333333333333332","0","0","5.666666666666667","34"
"4750","2000","2000,4750","11","1.8333333333333333","4","0","0","0","17.833333333333332"
"5000","1500","1500,5000","10","2.6666666666666665","32","0","0","0","32"
"3250","500","500,3250","10","1","8.333333333333334","0","0","0.3333333333333333","8.666666666666666"
"0","0","0,0","10","2","24","0","0","0","24"
"500","1250","1250,500","11","1","1","0","0","1","2"
"2500","-1500","-1500,2500","11","3.25","22","0","0","1.75","23.75"
"1500","1250","1250,1500","11","2","16.666666666666668","0","0","0.6666666666666666","17.333333333333332"
"1500","-500","-500,1500","11","1","8.333333333333334","0","0","0.6666666666666667","9"
"5250","-4500","-4500,5250","10","3","22.25","0","0","0.25","22.5"
"750","1000","1000,750","11","1.3333333333333333","12.333333333333332","0","0","0.3333333333333333","12.666666666666668"
"5250","2500","2500,5250","11","1.5","12","0","0","0.5","12.5"
"5000","1500","1500,5000","11","3","32.333333333333336","0","0","0.33333333333333337","32.666666666666664"
"3250","500","500,3250","11","1","12","0","0","0","12"
"2750","-2500","-2500,2750","10","2.5","12","0","0","1.5","13.5"
"0","0","0,0","11","2","24","0","0","0","24"
"5250","-4500","-4500,5250","11","2.6666666666666665","28.333333333333332","0","0","0","28.333333333333332"
"5000","-500","-500,5000","11","3","17","0","0","1.3333333333333333","18.333333333333336"
"4500","-2500","-2500,4500","11","4","32.333333333333336","0","0","1.6666666666666667","34"
"2750","-2500","-2500,2750","11","1.3333333333333333","8.333333333333334","0","0","0.33333333333333337","8.666666666666666"
"5750","-4250","-4250,5750","11","2.6666666666666665","24.333333333333332","0","0","0.6666666666666666","25"
"6250","-750","-750,6250","11","4","33.333333333333336","0","0","1.3333333333333333","34.666666666666664"
"6500","-750","-750,6500","11","1","12","0","0","0","12"
"5000","-1500","-1500,5000","11","1.5","18","0","0","0","18"
"7000","-2500","-2500,7000","11","1","12","0","0","0","12"
"4750","-2250","-2250,4750","11","3.6666666666666665","8.333333333333334","0","0","3.6666666666666665","12"
"7000","-2750","-2750,7000","11","1","12","0","0","0","12"
"4500","-4500","-4500,4500","11","1","12","0","0","0","12"
"6500","-4250","-4250,6500","11","1.6666666666666667","4.333333333333334","0","0","1.3333333333333333","5.666666666666666"
"5000","0","0,5000","11","2.75","0","0","0","3.5","3.5"
"3500","-1750","-1750,3500","11","4.333333333333333","32.666666666666664","0","0","2","34.666666666666664"
"7250","-4000","-4000,7250","11","1.3333333333333333","12","0","0","0.33333333333333337","12.333333333333334"
"6500","-2750","-2750,6500","11","2.8","5.2","0","0","1.4","18.6"
"6000","-2250","-2250,6000","11","1","9.25","0","0","0","9.25"
"7500","-3750","-3750,7500","11","1.25","5.75","0","0","0.75","6.5"
"4500","2000","2000,4500","11","5.333333333333333","0","0","0","5.666666666666667","5.666666666666667"
"2000","-2000","-2000,2000","11","2","16.666666666666668","0","0","0.6666666666666667","17.333333333333332"
"750","250","250,750","11","1","9","0","0","0.25","9.25"
"3000","500","500,3000","11","1","8","0","0","0.33333333333333337","8.333333333333334"
"1250","-750","-750,1250","11","2","12.5","0","0","1","13.5"
"250","750","750,250","11","1.6666666666666667","16.333333333333332","0","0","0.33333333333333337","16.666666666666668"
"2500","1000","1000,2500","11","1.3333333333333333","16","0","0","0","16"
"2500","-2000","-2000,2500","11","1","6.666666666666666","0","0","0.6666666666666667","7.333333333333334"
"6750","-2500","-2500,6750","11","1.75","10","0","0","1","11"
"4000","250","250,4000","11","3.6666666666666665","0.6666666666666666","0","0","3.6666666666666665","4.333333333333333"
"500","1000","1000,500","11","1","0","0","0","1","1"
"2000","-1750","-1750,2000","11","3.666666666666667","4","0","0","4","8"
"5000","1250","1250,5000","11","1.5","1.5","0","0","1.5","3"
"6250","-2750","-2750,6250","11","1","6","0","0","0.5","6.5"
"5250","2250","2250,5250","11","4.666666666666667","5","0","0","5","10"
"4000","2250","2250,4000","11","2.6","5","0","0","2.2","7.2"
"5250","2000","2000,5250","11","4","9","0","0","3","12"
"1000","0","0,1000","11","1.75","0.25","0","0","2","2.25"
"1250","-1250","-1250,1250","11","2","0","0","0","3","3"
"4000","-1000","-1000,4000","11","2","0","0","0","2","2"
"5000","2000","2000,5000","11","3","13.666666666666666","0","0","2","15.666666666666666"
"4750","-1750","-1750,4750","11","1.3333333333333333","0","0","0","1.3333333333333333","1.3333333333333333"
"6000","-1250","-1250,6000","11","2.25","0.25","0","0","2.25","2.5"
"1250","-1500","-1500,1250","11","1.6666666666666667","0","0","0","2","2"
"4250","2500","2500,4250","11","1","1","0","0","1","2"
"4250","2250","2250,4250","11","1","0","0","0","1","1"
"1000","-1750","-1750,1000","11","1.3333333333333333","4","0","0","1.3333333333333333","5.333333333333334"
"5500","2500","2500,5500","11","1","1","0","0","0","1"
"750","-1750","-1750,750","11","1","1","0","0","0","1"
"2000","-1500","-1500,2000","11","3.6666666666666665","10","0","0","3.3333333333333335","13.333333333333332"
"5500","-1000","-1000,5500","11","1","0","0","0","1","1"
"5500","-1500","-1500,5500","12","2.6666666666666665","21","0","0","0.6666666666666667","21.666666666666668"
"2000","-1250","-1250,2000","12","1.3333333333333333","12.333333333333332","0","0","0.3333333333333333","12.666666666666668"
"5250","1750","1750,5250","12","3.3333333333333335","32.666666666666664","0","0","0.6666666666666666","33.333333333333336"
"4500","1500","1500,4500","12","4.166666666666666","0","0","0","4.666666666666667","4.666666666666667"
"6250","-1750","-1750,6250","12","3.8","29.4","0","0","1.8","31.2"
"7750","-3250","-3250,7750","12","3.3333333333333335","29","0","0","1","30"
"250","1000","1000,250","12","2","8","0","0","1.3333333333333333","9.333333333333334"
"750","-1750","-1750,750","12","1","0.5","0","0","1","1.5"
"5250","0","0,5250","12","3.6666666666666665","22.666666666666668","0","0","1.6666666666666667","24.333333333333332"
"4750","2000","2000,4750","12","1.8333333333333333","4","0","0","0","20.5"
"3500","1750","1750,3500","12","2.3333333333333335","20.666666666666668","0","0","0.6666666666666666","21.333333333333332"
"5000","2000","2000,5000","12","2","9","0","0","1","10"
"2000","-1500","-1500,2000","12","5","10","0","0","4","14"
"2500","-1500","-1500,2500","12","4","22.25","0","0","2.25","24.5"
"1500","1250","1250,1500","12","2","16","0","0","1.3333333333333333","17.333333333333332"
"1500","-500","-500,1500","12","2","9","0","0","2.3333333333333335","11.333333333333334"
"750","1000","1000,750","12","1.6666666666666667","13","0","0","1","14"
"5250","2500","2500,5250","12","1","12","0","0","0","12"
"5000","1500","1500,5000","12","2.6666666666666665","32","0","0","0","32"
"3250","500","500,3250","12","1","8","0","0","0.5","8.5"
"0","0","0,0","12","1.6666666666666667","16.333333333333332","0","0","0.3333333333333333","16.666666666666668"
"2500","-1250","-1250,2500","12","5","25.25","0","0","2.75","28"
"2750","-2500","-2500,2750","12","1","6","0","0","0.5","6.5"
"5750","-4250","-4250,5750","12","3.3333333333333335","20","0","0","1.6666666666666667","21.666666666666668"
"6250","-750","-750,6250","12","3.3333333333333335","30.666666666666668","0","0","1","31.666666666666668"
"6500","-750","-750,6500","12","1","8.333333333333334","0","0","0.33333333333333337","8.666666666666666"
"5000","-1500","-1500,5000","12","1.3333333333333333","12.333333333333334","0","0","0.33333333333333337","12.666666666666666"
"7000","-2500","-2500,7000","12","1","12","0","0","0","12"
"4500","-1250","-1250,4500","12","2.1666666666666665","12","0","0","1.1666666666666665","13.166666666666668"
"5000","-500","-500,5000","12","1.6666666666666665","16.333333333333336","0","0","0.33333333333333337","16.666666666666664"
"6500","-500","-500,6500","13","1","4.666666666666666","0","0","0.6666666666666667","5.333333333333334"
"1000","-1750","-1750,1000","13","1.6666666666666667","0.6666666666666667","0","0","2","2.6666666666666665"
"750","750","750,750","13","3.3333333333333335","0","0","0","4","4"
"7000","-2750","-2750,7000","12","1.3333333333333333","8.333333333333334","0","0","0.6666666666666667","9"
"1250","-1500","-1500,1250","13","2.3333333333333335","0","0","0","2.6666666666666665","2.6666666666666665"
"1250","-1250","-1250,1250","13","3","0","0","0","3.6666666666666665","3.6666666666666665"
"4500","-4500","-4500,4500","12","1","12","0","0","0","12"
"4500","2000","2000,4500","13","2.6666666666666665","0","0","0","3.3333333333333335","3.3333333333333335"
"6000","-1000","-1000,6000","13","2","0","0","0","2","2"
"5000","0","0,5000","13","2.25","0","0","0","2.75","2.75"
"1500","1000","1000,1500","13","1","0","0","0","1.5","1.5"
"3500","-1750","-1750,3500","12","4.666666666666667","33.666666666666664","0","0","2","35.666666666666664"
"1000","-1500","-1500,1000","13","2.3333333333333335","11.333333333333334","0","0","2","13.333333333333334"
"1000","0","0,1000","12","1.6666666666666667","0.6666666666666666","0","0","1.6666666666666667","2.3333333333333335"
"5000","1250","1250,5000","13","1","1","0","0","1","2"
"6500","-4250","-4250,6500","13","2.5","6.5","0","0","1.5","8"
"3750","0","0,3750","12","2","4.8","0","0","1.6","6.4"
"7500","-3750","-3750,7500","13","1","6.5","0","0","0.5","7"
"750","0","0,750","13","1","0","0","0","1","1"
"2500","-1750","-1750,2500","13","1","8.333333333333334","0","0","0.33333333333333337","8.666666666666666"
"6500","-2750","-2750,6500","12","3.5","4.5","0","0","2.5","16.666666666666668"
"6000","-2250","-2250,6000","12","1","9.666666666666666","0","0","0","9.666666666666666"
"5500","-1500","-1500,5500","14","2.6666666666666665","21","0","0","1","22"
"2000","-1250","-1250,2000","14","1.3333333333333333","9.333333333333332","0","0","0.6666666666666666","10"
"3500","1500","1500,3500","12","2","9.4","0","0","1","10.4"
"5250","1750","1750,5250","14","5","34.333333333333336","0","0","3","37.333333333333336"
"2000","-2000","-2000,2000","12","2.3333333333333335","19","0","0","0.6666666666666666","19.666666666666668"
"750","250","250,750","12","2","12.666666666666666","0","0","1.3333333333333333","14"
"3000","500","500,3000","12","1","12","0","0","0","12"
"1250","-750","-750,1250","12","1.6666666666666667","8.333333333333334","0","0","1","9.333333333333334"
"4000","250","250,4000","12","3.3333333333333335","0","0","0","3.3333333333333335","3.3333333333333335"
"250","750","750,250","12","1.6666666666666667","16.333333333333332","0","0","0.33333333333333337","16.666666666666668"
"7250","-4000","-4000,7250","12","3.5","11","0","0","2","13"
"2500","1000","1000,2500","12","2","16.666666666666668","0","0","0.6666666666666667","17.333333333333332"
"1250","-1500","-1500,1250","12","2.3333333333333335","0","0","0","3","3"
"4250","-250","-250,4250","12","4.8","0","0","0","5.2","5.2"
"500","750","750,500","12","1","1","0","0","1","2"
"3750","-500","-500,3750","01","1","12","0","0","0","12"
"7750","-3250","-3250,7750","14","4","28","0","0","2.6666666666666665","30.666666666666668"
"6000","-1000","-1000,6000","12","1.5","0","0","0","1.75","1.75"
"250","1000","1000,250","14","1","8.333333333333334","0","0","0.3333333333333333","8.666666666666666"
"4500","1500","1500,4500","14","6.75","0","0","0","7","7"
"2250","-1250","-1250,2250","12","1","1","0","0","1","2"
"5750","-3250","-3250,5750","01","1.8","21.6","0","0","0","21.6"
"1500","-1500","-1500,1500","12","4","0","0","0","4.75","4.75"
"2000","-1750","-1750,2000","12","3","4.666666666666667","0","0","3","7.666666666666666"
"1250","-1250","-1250,1250","12","2.3333333333333335","0","0","0","3","3"
"4500","-2250","-2250,4500","12","2","5.666666666666666","0","0","1","6.666666666666666"
"6000","-2500","-2500,6000","01","1","12","0","0","0","12"
"5250","0","0,5250","14","4.333333333333333","21.333333333333332","0","0","3","24.333333333333332"
"2250","-1500","-1500,2250","12","1.5","7","0","0","1","8"
"5500","-500","-500,5500","12","4.333333333333333","0","0","0","4.666666666666667","4.666666666666667"
"6250","-1500","-1500,6250","12","1","1","0","0","0","1"
"4750","-3250","-3250,4750","01","1","12","0","0","0","12"
"1000","-1500","-1500,1000","12","3.3333333333333335","23.666666666666664","0","0","2.6666666666666665","26.333333333333336"
"4750","2000","2000,4750","14","1.7142857142857142","3.571428571428571","0","0","0","18.714285714285715"
"7500","-3750","-3750,7500","12","1.5","5.75","0","0","1","6.75"
"6750","-4000","-4000,6750","01","2","24","0","0","0","24"
"1500","-1500","-1500,1500","14","5.666666666666667","0","0","0","7","7"
"5250","-4750","-4750,5250","01","1","12","0","0","0","12"
"3000","-2750","-2750,3000","12","1","1","0","0","1","2"
"1000","-1750","-1750,1000","12","1.3333333333333333","4.333333333333334","0","0","1","5.333333333333334"
"2500","-2000","-2000,2500","12","1","5","0","0","0.5","5.5"
"6750","-2500","-2500,6750","12","2.25","8.75","0","0","1.25","10"
"1500","1250","1250,1500","14","1.6666666666666667","16.333333333333332","0","0","0.3333333333333333","16.666666666666668"
"4250","2250","2250,4250","12","1.3333333333333333","0","0","0","1.3333333333333333","1.3333333333333333"
"1500","-500","-500,1500","14","1.5","12.5","0","0","0.5","13"
"4000","-1000","-1000,4000","12","1.5","0","0","0","1.5","1.5"
"500","1250","1250,500","12","1","1","0","0","1","2"
"750","1000","1000,750","14","1.6666666666666667","12.333333333333332","0","0","0.6666666666666666","13"
"4750","-2500","-2500,4750","12","1","1","0","0","1","2"
"2000","-1750","-1750,2000","14","3.6666666666666665","5","0","0","4.333333333333333","9.333333333333334"
"6250","-2750","-2750,6250","12","1","3.75","0","0","0.75","4.5"
"500","1000","1000,500","12","1.6666666666666665","0.3333333333333333","0","0","1.6666666666666665","2"
"4750","-1750","-1750,4750","12","1","0","0","0","1","1"
"5500","-1500","-1500,5500","13","3.3333333333333335","21.333333333333332","0","0","1.6666666666666667","23"
"2000","-1250","-1250,2000","13","2","13","0","0","0.6666666666666667","13.666666666666668"
"750","500","500,750","02","1","12","0","0","0","12"
"2000","-2000","-2000,2000","13","2.3333333333333335","18","0","0","1","19"
"5250","1750","1750,5250","13","4","39","0","0","1.6666666666666667","40.666666666666664"
"5000","1500","1500,5000","14","3","32","0","0","0.33333333333333337","32.333333333333336"
"1250","250","250,1250","14","5.25","15","0","0","4","19"
"3250","500","500,3250","14","1","12","0","0","0","12"
"1500","-1500","-1500,1500","13","3.75","0","0","0","4.5","4.5"
"2000","-1750","-1750,2000","13","3.3333333333333335","5.333333333333334","0","0","3","8.333333333333334"
"6250","-1750","-1750,6250","13","5","32.5","0","0","3.5","36"
"1250","-1500","-1500,1250","02","1","12","0","0","0","12"
"7750","-3250","-3250,7750","13","4.333333333333333","29.666666666666664","0","0","2","31.666666666666664"
"2750","-2500","-2500,2750","14","1.6666666666666667","8.333333333333334","0","0","0.6666666666666666","9"
"250","1000","1000,250","13","1","12","0","0","0","12"
"5750","-4250","-4250,5750","14","3.3333333333333335","29","0","0","1","30"
"4750","2000","2000,4750","13","1.8333333333333333","4","0","0","0","20.833333333333336"
"3500","1750","1750,3500","13","2","14","0","0","0.75","14.75"
"6250","-750","-750,6250","14","4.666666666666667","34.333333333333336","0","0","2.3333333333333335","36.666666666666664"
"6500","-750","-750,6500","14","1","8.333333333333334","0","0","0.33333333333333337","8.666666666666666"
"5000","-1500","-1500,5000","14","1.5","18","0","0","0","18"
"7000","-2500","-2500,7000","14","1","12","0","0","0","12"
"5000","-500","-500,5000","14","2.3333333333333335","15.666666666666666","0","0","1","16.666666666666664"
"1500","-500","-500,1500","13","1","12","0","0","0","12"
"7000","-2750","-2750,7000","14","1.6666666666666667","8.333333333333334","0","0","1","9.333333333333334"
"3250","-2000","-2000,3250","02","1","12","0","0","0","12"
"4500","-4500","-4500,4500","14","1","10","0","0","0","10"
"750","1000","1000,750","13","1.5","8.5","0","0","1","9.5"
"3750","-500","-500,3750","02","1","12","0","0","0","12"
"6000","-1000","-1000,6000","02","1","12","0","0","0","12"
"5250","2500","2500,5250","13","1.6666666666666667","7.666666666666666","0","0","1.3333333333333333","9"
"6500","-4250","-4250,6500","14","1","4.333333333333334","0","0","0.6666666666666667","5"
"5750","-750","-750,5750","02","2.8","33.6","0","0","0","33.6"
"5000","1500","1500,5000","13","3","32.333333333333336","0","0","0","32.333333333333336"
"5750","-3250","-3250,5750","02","1.8","21.6","0","0","0","21.6"
"3250","500","500,3250","13","1","7.666666666666666","0","0","0.3333333333333333","8"
"3500","-1750","-1750,3500","14","5","32","0","0","3","35"
"0","0","0,0","13","2","22","0","0","0.5","22.5"
"4250","-500","-500,4250","02","1","10","0","0","0.3333333333333333","10.333333333333334"
"6000","-2500","-2500,6000","02","1","12","0","0","0","12"
"4750","-3250","-3250,4750","02","1","12","0","0","0","12"
"4500","-2500","-2500,4500","13","2.75","27.25","0","0","0.5","27.75"
"6500","-2750","-2750,6500","14","2.5","4.166666666666666","0","0","1.3333333333333333","14.166666666666666"
"6000","-2250","-2250,6000","14","1","12","0","0","0","12"
"2750","-2500","-2500,2750","13","1.3333333333333333","8","0","0","0.6666666666666667","8.666666666666666"
"6750","-4000","-4000,6750","02","2","24","0","0","0","24"
"5250","-4750","-4750,5250","02","1","12","0","0","0","12"
"2000","-2000","-2000,2000","14","2.3333333333333335","14.666666666666668","0","0","1","15.666666666666668"
"5750","-4250","-4250,5750","13","2.6666666666666665","23.333333333333332","0","0","0.6666666666666667","24"
"750","250","250,750","14","1.6666666666666667","12.333333333333334","0","0","0.6666666666666667","13"
"3000","500","500,3000","14","1","8.333333333333334","0","0","0.33333333333333337","8.666666666666666"
"4500","-2250","-2250,4500","13","2","5","0","0","1.6666666666666667","6.666666666666666"
"1250","-750","-750,1250","14","1.3333333333333333","5.666666666666666","0","0","1.3333333333333333","7"
"0","0","0,0","14","1.6666666666666667","10.333333333333332","0","0","1","11.333333333333332"
"6250","-750","-750,6250","13","4.333333333333333","31.666666666666668","0","0","2","33.666666666666664"
"250","750","750,250","14","2","24","0","0","0","24"
"6500","-750","-750,6500","13","1","12","0","0","0","12"
"2500","-2000","-2000,2500","14","1","12","0","0","0","12"
"5000","-1500","-1500,5000","13","1.6666666666666667","12.666666666666666","0","0","0.6666666666666666","13.333333333333334"
"750","500","500,750","03","1","12","0","0","0","12"
"5000","2000","2000,5000","14","3","13.666666666666666","0","0","2","15.666666666666666"
"7000","-2500","-2500,7000","13","1","12","0","0","0","12"
"5000","-500","-500,5000","13","4.666666666666667","18","0","0","3","21"
"1000","0","0,1000","14","1.5","0","0","0","1.5","1.5"
"4000","-1000","-1000,4000","14","1","0","0","0","1","1"
"4250","0","0,4250","14","1","0","0","0","1","1"
"4250","2500","2500,4250","14","1","1","0","0","1","2"
"4750","-1750","-1750,4750","14","1.25","0","0","0","1.5","1.5"
"1250","-1500","-1500,1250","03","1","12","0","0","0","12"
"6750","-2500","-2500,6750","14","1.75","9.75","0","0","1","10.75"
"6750","-2500","-2500,6750","13","2.75","9.25","0","0","2","11.25"
"7000","-2750","-2750,7000","13","1.5","12","0","0","0.5","12.5"
"5000","-1750","-1750,5000","14","1","0","0","0","1","1"
"4500","-4500","-4500,4500","13","1","10","0","0","0","10"
"5000","0","0,5000","14","1.5","0","0","0","2.25","2.25"
"2000","-1500","-1500,2000","14","3.3333333333333335","7.666666666666667","0","0","3.3333333333333335","11"
"5000","1250","1250,5000","14","1","1","0","0","1","2"
"4000","250","250,4000","14","2.3333333333333335","0.6666666666666666","0","0","2.6666666666666665","3.3333333333333335"
"3500","-1750","-1750,3500","13","4","32.333333333333336","0","0","1.3333333333333335","33.666666666666664"
"4500","-2250","-2250,4500","14","2","7.5","0","0","1.5","9"
"2250","500","500,2250","13","2.5","7","0","0","2","9"
"3250","-2000","-2000,3250","03","1","12","0","0","0","12"
"4750","-2250","-2250,4750","13","2.6666666666666665","8.666666666666666","0","0","2.3333333333333335","11"
"3500","-1500","-1500,3500","14","1","1","0","0","0","1"
"5250","0","0,5250","13","6.333333333333333","26.333333333333332","0","0","4.666666666666667","31"
"3750","-500","-500,3750","03","1","12","0","0","0","12"
"6000","-1000","-1000,6000","03","1","12","0","0","0","12"
"6000","-2250","-2250,6000","13","1","8.5","0","0","0","8.5"
"5750","-750","-750,5750","03","2.8","33.6","0","0","0","33.6"
"750","-2000","-2000,750","13","1","1","0","0","0.6666666666666666","1.6666666666666667"
"5750","-3250","-3250,5750","03","1.8","21.6","0","0","0","21.6"
"2500","1000","1000,2500","14","1.6666666666666667","12.333333333333334","0","0","0.3333333333333333","12.666666666666666"
"750","250","250,750","13","1.25","7.25","0","0","1","8.25"
"3000","500","500,3000","13","1","12","0","0","0","12"
"4250","-500","-500,4250","03","1","12","0","0","0","12"
"2250","-1250","-1250,2250","14","1","1","0","0","1","2"
"6000","-2500","-2500,6000","03","1","12","0","0","0","12"
"4750","-3250","-3250,4750","03","1","12","0","0","0","12"
"1250","-750","-750,1250","13","1.6666666666666667","8.666666666666666","0","0","1.3333333333333333","10"
"3000","-2750","-2750,3000","14","1","1","0","0","1","2"
"250","750","750,250","13","2","24","0","0","0","24"
"1750","-1500","-1500,1750","14","1","1","0","0","1","2"
"4500","2000","2000,4500","14","3.6666666666666665","0","0","0","4.666666666666667","4.666666666666667"
"1500","1250","1250,1500","13","2","9.333333333333334","0","0","1","10.333333333333334"
"6750","-4000","-4000,6750","03","2","24","0","0","0","24"
"5250","-4750","-4750,5250","03","1","12","0","0","0","12"
"7250","-4000","-4000,7250","13","3","9.75","0","3.5","1.25","14.5"
"7000","-3750","-3750,7000","03","5.166666666666667","60","0","0","0.16666666666666666","60.166666666666664"
"2500","1000","1000,2500","13","1.3333333333333333","14.333333333333332","0","0","0.33333333333333337","14.666666666666668"
"5250","-3750","-3750,5250","03","1","12","0","0","0","12"
"750","0","0,750","14","1.6666666666666667","0","0","0","2","2"
"2500","-2000","-2000,2500","13","1","8.333333333333334","0","0","0.33333333333333337","8.666666666666666"
"6750","-3500","-3500,6750","03","1","10","0","0","0.16666666666666666","10.166666666666666"
"1250","-1500","-1500,1250","14","1.3333333333333333","0","0","0","1.3333333333333333","1.3333333333333333"
"5250","2000","2000,5250","14","3.3333333333333335","9.333333333333332","0","0","3.333333333333333","12.666666666666668"
"5250","2250","2250,5250","14","5","5.333333333333334","0","0","5.333333333333333","10.666666666666666"
"1500","-1750","-1750,1500","14","1.6666666666666667","0","0","0","2","2"
"250","0","0,250","14","1","0","0","0","1","1"
"1750","-1500","-1500,1750","13","1","1","0","0","1","2"
"750","500","500,750","04","1","12","0","0","0","12"
"6250","-2750","-2750,6250","13","1","6","0","0","0.5","6.5"
"1000","-1500","-1500,1000","14","2.3333333333333335","13.666666666666668","0","0","1.6666666666666667","15.333333333333332"
"2000","-1500","-1500,2000","13","4.333333333333333","10.333333333333334","0","0","4.333333333333333","14.666666666666666"
"1500","-1750","-1750,1500","13","3.75","0","0","0","3.75","3.75"
"1250","-1250","-1250,1250","14","3.3333333333333335","0","0","0","3.3333333333333335","3.3333333333333335"
"4500","1500","1500,4500","13","5.25","0","0","0","5.75","5.75"
"1250","-1500","-1500,1250","04","1","11.2","0","0","0.2","11.4"
"500","1000","1000,500","14","1.6666666666666667","0.33333333333333337","0","0","1.6666666666666667","2"
"7500","-3750","-3750,7500","14","1.5","7","0","0","0.5","7.5"
"5500","-1500","-1500,5500","15","3","20.666666666666664","0","0","1.3333333333333333","22"
"2000","-1250","-1250,2000","15","2","9.5","0","0","1","10.5"
"3250","-2000","-2000,3250","04","1","12","0","0","0","12"
"5250","1750","1750,5250","15","3.666666666666667","37","0","0","0.3333333333333333","37.333333333333336"
"7750","-3250","-3250,7750","15","3","25.333333333333332","0","0","0.6666666666666666","26"
"3750","-500","-500,3750","04","1","12","0","0","0","12"
"6000","-1000","-1000,6000","04","1","12","0","0","0","12"
"5750","-750","-750,5750","04","2.8","33.6","0","0","0","33.6"
"5250","0","0,5250","15","5.333333333333333","18.666666666666668","0","0","4","22.666666666666668"
"5750","-3250","-3250,5750","04","1.8","21.6","0","0","0","21.6"
"4750","2000","2000,4750","15","1.8333333333333333","3.833333333333334","0","0","0","20.166666666666668"
"4250","-500","-500,4250","04","1","12","0","0","0","12"
"4500","0","0,4500","15","1","3.5","0","0","0.75","4.25"
"6000","-2500","-2500,6000","04","1","12","0","0","0","12"
"2500","-1500","-1500,2500","15","3","17.25","0","0","2.25","19.5"
"4750","-3250","-3250,4750","04","1","12","0","0","0","12"
"1500","1250","1250,1500","15","2","15.666666666666666","0","0","0.6666666666666666","16.333333333333332"
"1500","-500","-500,1500","15","1.6666666666666667","8.333333333333334","0","0","1","9.333333333333334"
"6750","-4000","-4000,6750","04","2","24","0","0","0","24"
"5250","-4750","-4750,5250","04","1","12","0","0","0","12"
"750","1000","1000,750","15","1.5","17","0","0","0","17"
"7000","-3750","-3750,7000","04","6","72","0","0","0","72"
"5250","-3750","-3750,5250","04","1","11.6","0","0","0.2","11.8"
"6750","-3500","-3500,6750","04","1","12","0","0","0","12"
